,Unnamed: 0.1,subject,object,new_relation
7055006,1934,sars e protein,damage,gene_gene
7055024,1952,sars e protein,pals1,gene_gene
7055040,1968,sars e protein,protein,gene_gene
7055044,1972,sars e protein,alveolar damage,gene_disease
7055050,1978,sars e protein,alveolar damage,gene_disease
7055059,1987,sars e protein,pals1,gene_gene
7055071,1999,sars e protein,damage,gene_gene
7055129,2057,coronavirus m protein,protein,gene_gene
7055132,2060,coronavirus m protein,e1,gene_gene
7055142,2070,coronavirus m protein,e1,gene_gene
7055505,140,dsrna,2009,gene_disease
7055521,156,he,envelope,gene_gene
7055522,157,he,spike,gene_gene
7055523,158,he,envelope,gene_gene
7055526,161,he,envelope,gene_gene
7055528,163,he,envelope,gene_gene
7055561,196,he,mhv,gene_disease
7055564,199,he,protein,gene_gene
7055566,201,he,mhv,gene_disease
7055572,207,he,mhv,gene_disease
7055643,278,expression,virus,treat_procedure_disease
7055652,287,expression,virus,treat_procedure_disease
7055817,452,n,type i interferon,disease_gene
7055824,459,n protein,protein,gene_gene
7055827,462,n protein,protein,gene_gene
7055877,512,nsp12,e. coli,gene_species
7055947,582,plp,virus,drug_disease
7055952,587,plp,virus,drug_disease
7056079,714,mhv,nsp1,disease_gene
7056364,999,nsp1,induction,gene_treat_procedure
7056381,1016,nsp1,induction,gene_treat_procedure
7056384,1019,nsp1,interferon,gene_gene
7056407,1042,nsp1,virus infection,gene_disease
7056523,1158,virus,2009,disease_disease
7056733,1368,nsp14,nsp10,gene_gene
7056734,1369,nsp14,protein,gene_gene
7056753,1388,nsp14,nsp8,gene_gene
7056803,1438,nsp15,nendou,gene_gene
7057168,1803,2,o,drug_drug
7057245,1880,nsp10,nsp14,gene_gene
7057246,1881,nsp10,protein,gene_gene
7057258,1893,nsp10,nsp14,gene_gene
7057276,1911,nsp16,nsp16,gene_gene
7057706,2341,ns2,homology,disease_gene
7057727,2362,brain,2009,disease_disease
7057743,2378,ns2,virulence factor,disease_gene
7057860,2495,protein,virulence factor,gene_gene
7057861,2496,protein,virulence factor,gene_gene
7058169,2804,finding,animal,symptom_species
7058220,9,rdrp,rna,gene_disease
7058318,107,flavivirus,virus,disease_disease
7058359,148,polymerase,dsrna,gene_gene
7058360,149,viral polymerase,dsrna,gene_gene
7058367,156,polymerase,dsrna,gene_gene
7058368,157,viral polymerase,dsrna,gene_gene
7058403,192,rdrp,3dpol,gene_gene
7058466,255,autophagosomes,dmvs,gene_disease
7058479,268,induction,face,treat_procedure_disease
7058665,454,rdrp,np,gene_disease
7058738,527,poxvirus,cytoplasm,disease_gene
7058748,537,poxvirus,core,disease_gene
7058799,588,core,cytosol,gene_gene
7058853,642,infection,nucleus,disease_gene
7058871,660,infection,delivery,disease_treat_procedure
7058884,673,infection,genome,disease_gene
7058885,674,infection,delivery,disease_treat_procedure
7059268,1057,f protein,change,gene_treat_procedure
7059515,1304,neuraminidase protein,host cell plasma membrane,gene_gene
7059545,1334,genome,cytoplasm,gene_gene
7059553,1342,host cell receptor,endosome,gene_gene
7059572,1361,host cell receptor,endosome,gene_gene
7059580,1369,host cell receptor,endosome,gene_gene
7059788,1577,virus,contagious,disease_disease
7060171,1960,rsv,child,disease_species
7060177,1966,rsv,2009,disease_disease
7060198,1987,lrti,rsv,disease_disease
7060274,2063,rsv infection,antibody,disease_gene
7060351,2140,bronchiolitis,rsv,disease_disease
7060353,2142,pneumonia,rsv,disease_disease
7060482,2271,virus,person,disease_species
7060494,2283,virus,person,disease_species
7060497,2286,virus,person,disease_species
7060510,2299,virus,pandemic,disease_disease
7060519,2308,virus,pandemic,disease_disease
7060524,2313,virus,person,disease_species
7060538,2327,virus,gene,disease_gene
7060827,2616,bronchiolitis,child,disease_species
7060848,2637,bronchiolitis,child,disease_species
7060853,2642,bronchiolitis,child,disease_species
7060875,2664,bronchiolitis,child,disease_species
7060876,2665,bronchiolitis,child,disease_species
7060899,2688,bronchiolitis,child,disease_species
7060935,2724,avian influenza virus,lrt,disease_gene
7060953,2742,influenza virus,lrt,disease_gene
7060961,2750,avian influenza virus,lrt,disease_gene
7060963,2752,influenza virus,lrt,disease_gene
7060965,2754,avian influenza virus,lrt,disease_gene
7060973,2762,influenza virus,lrt,disease_gene
7060974,2763,avian influenza virus,lrt,disease_gene
7060977,2766,influenza virus,lrt,disease_gene
7061068,2857,virus,ns1 protein,disease_gene
7061087,2876,presence,virus,treat_procedure_disease
7061342,246,infection,prrs,disease_gene
7061347,251,infection,presence,disease_treat_procedure
7061405,309,best,prrs,gene_gene
7061415,319,tlrs,cell surface,gene_gene
7061416,320,tlrs,cell,gene_gene
7061463,367,rna helicases,cytosol,gene_gene
7061474,378,infection,virus,disease_disease
7061488,392,pdcs,pdcs,gene_gene
7061490,394,virus,pdcs,disease_gene
7061493,397,pdcs,pdcs,gene_gene
7061495,399,pdcs,influenza virus,gene_disease
7061496,400,respiratory virus,pdcs,disease_gene
7061497,401,pdcs,influenza virus,gene_disease
7061616,520,influenza virus,mouse,disease_species
7061761,665,release,impact,treat_procedure_gene
7061803,707,cd4,lung,gene_disease
7061909,813,influenza virus infection,mouse,disease_species
7061921,825,virus,infection,disease_disease
7061926,830,virus,infection,disease_disease
7062989,1893,iga,human,gene_species
7063038,1942,transport,serum,gene_gene
7063049,1953,fc receptor,transport,gene_gene
7063067,1971,igg,disease,gene_disease
7063168,2072,primary infection,rsv,disease_disease
7063274,2178,vaccination,laiv,treat_procedure_drug
7063389,2293,antibody,vaccine,gene_disease
7063546,2450,vaccination,laiv,treat_procedure_drug
7063764,2668,serum hi,antibody,gene_gene
7064314,3218,administration,mouse,treat_procedure_species
7064658,3562,influenza m2 protein,viral envelope,gene_gene
7064661,3565,influenza m2 protein,envelope,gene_gene
7064745,14,step,vaccine,gene_disease
7065142,411,rsv f protein,vector,gene_species
7065149,418,rsv f protein,parainfluenza virus,gene_disease
7065154,423,piv,vector,disease_species
7065162,431,piv,human,disease_species
7065271,540,immunization,vaccine,treat_procedure_disease
7065306,575,vaccine,purpura,disease_disease
7065347,616,vlps,vaccine,gene_disease
7065662,931,protein,sars cov,gene_disease
7065681,950,protein,sars cov,gene_disease
7065846,1115,sars cov,exonuclease,disease_gene
7066083,1352,body,vaccination,gene_treat_procedure
7066106,1375,body,vaccination,gene_treat_procedure
7066114,1383,body,detected,gene_treat_procedure
7066551,1820,igm,macaque,gene_species
7066676,1945,lt,apc,gene_gene
7066677,1946,lt,expression,gene_treat_procedure
7066689,1958,lt,subunit,gene_gene
7066914,2183,il,mucosal,gene_disease
7067023,2292,administration,child,treat_procedure_species
7067989,431,lung infection,immunocompromised,disease_disease
7068160,602,disease,severe,disease_disease
7069731,587,sv40,monkey virus,gene_species
7071562,445,vhsv,fish,disease_gene
7072173,1056,nep,influenza,gene_disease
7072217,1100,fish,virus,gene_disease
7072334,1217,disease,fish,disease_gene
7072422,1305,disease,trade,disease_gene
7072671,1554,virus,caliciviruses,disease_disease
7072999,1882,necrosis,contagious disease,disease_disease
7073007,1890,necrosis,disease,disease_disease
7073010,1893,necrosis,disease,disease_disease
7073011,1894,necrosis,viral disease,disease_disease
7073014,1897,necrosis,contagious viral disease,disease_disease
7073027,1910,pancreatic necrosis,contagious viral disease,disease_disease
7073032,1915,necrosis,disease,disease_disease
7073033,1916,pancreatic necrosis,disease,disease_disease
7073034,1917,pancreatic necrosis,contagious disease,disease_disease
7073039,1922,pancreatic necrosis,viral disease,disease_disease
7073061,1944,birnavirus,necrosis,disease_disease
7073062,1945,birnavirus,necrosis,disease_disease
7073068,1951,birnavirus,necrosis,disease_disease
7073072,1955,birnavirus,necrosis,disease_disease
7073271,2154,virus,specie,disease_species
7073305,2188,infection,fluid,disease_disease
7073380,2263,fish,hyperplasia,gene_disease
7073396,2279,white sturgeon adenovirus,hyperplasia,disease_disease
7073440,2323,white sturgeon adenovirus,fish,disease_gene
7073457,2340,white sturgeon adenovirus,epithelial hyperplasia,disease_disease
7073464,2347,fish,epithelial hyperplasia,gene_disease
7074618,1149,infection,chronic,disease_disease
7074677,1208,viral infection,chronic,disease_disease
7077134,202,respiratory infection,systemic infection,disease_disease
7077151,219,severe infection,systemic infection,disease_disease
7077163,231,infection,infection,disease_disease
7077186,254,infection,cattle,disease_species
7077217,285,severe infection,infection,disease_disease
7077224,292,type,cattle,disease_species
7077264,332,respiratory infection,cattle,disease_species
7077269,337,infection,systemic infection,disease_disease
7077275,343,respiratory infection,infection,disease_disease
7077283,351,severe infection,cattle,disease_species
7077294,362,reduction,detected,treat_procedure_treat_procedure
7077371,439,virus,step,disease_gene
7077633,701,tbid,detected,gene_treat_procedure
7077714,782,cytochrome c,cytosol,gene_gene
7077767,835,nh4cl,acidification,drug_treat_procedure
7077779,847,nh4cl,nh4cl,drug_drug
7077783,851,acidification,release,treat_procedure_treat_procedure
7077794,862,acidification,release,treat_procedure_treat_procedure
7077868,936,virus,caspase,disease_gene
7077872,940,virus,caspase,disease_gene
7077875,943,parp,cleaved,gene_gene
7078347,1415,rna,extracted,disease_treat_procedure
7078469,1537,matrix protein,n,gene_disease
7078655,103,prevention,treatment,treat_procedure_treat_procedure
7079128,576,rsv,adenovirus,disease_disease
7079129,577,rsv,adenovirus,disease_disease
7079130,578,rsv,hcov,disease_drug
7079132,580,rsv,parainfluenza virus,disease_disease
7079133,581,rsv,parainfluenza virus,disease_disease
7079135,583,rsv,hcov,disease_drug
7079191,639,fever,child,disease_species
7079246,694,antibody,antibody,gene_gene
7079258,706,virus,nose,disease_disease
7079266,714,virus,lrt,disease_gene
7079281,729,lrti,bronchiolitis,disease_disease
7079282,730,lrti,bronchiolitis,disease_disease
7079283,731,lrti,rsv,disease_disease
7079284,732,lrti,bronchiolitis,disease_disease
7079285,733,lrti,pneumonia,disease_disease
7079290,738,piv,lrti,disease_disease
7079292,740,larynx,croup syndrome,disease_disease
7079304,752,larynx,trachea,disease_disease
7079325,773,rsv a,disease,disease_disease
7079433,881,fever,cough,disease_disease
7079440,888,fever,cough,disease_disease
7079444,892,fever,pharyngitis,disease_disease
7079445,893,fever,tonsillitis,disease_disease
7079447,895,fever,pharyngitis,disease_disease
7079448,896,fever,tonsillitis,disease_disease
7079520,968,adv,destruction,disease_treat_procedure
7079572,1020,penton base protein,rti,gene_disease
7079613,1061,bronchiolitis,infant,disease_species
7079630,1078,rv,bronchiolitis,disease_disease
7079702,1150,sars,fever,disease_disease
7079856,1304,ili,end,disease_gene
7080005,1453,type,croup,disease_disease
7080011,1459,type 1,croup,gene_disease
7080014,1462,type,croup,disease_disease
7080016,1464,type 1,croup,gene_disease
7080023,1471,measles,croup,disease_disease
7080042,1490,measles,croup,disease_disease
7080072,1520,pneumonia,child,disease_species
7080076,1524,pneumonia,child,disease_species
7080093,1541,pneumonia,illness,disease_symptom
7080127,1575,pneumonia,child,disease_species
7080169,1617,virus,influenza virus,disease_disease
7080339,1787,adv,detected,disease_treat_procedure
7080440,1888,virus,lrti,disease_disease
7080507,1955,hmpv,pattern,disease_gene
7080508,1956,hmpv,spring,disease_gene
7080514,1962,hmpv,spring,disease_gene
7080515,1963,hmpv,pattern,disease_gene
7081199,506,clock,clock,gene_gene
7082162,1469,pattern,cat,gene_species
7082223,1530,pattern,cat,gene_species
7082842,494,infection,infant,disease_species
7082847,499,infection,infant,disease_species
7082854,506,infection,child,disease_species
7082864,516,opportunistic infection,infant,disease_species
7082871,523,bacterial infection,child,disease_species
7082881,533,infection,child,disease_species
7082887,539,opportunistic infection,infant,disease_species
7082889,541,bacterial infection,child,disease_species
7082895,547,infiltration,atrophy,treat_procedure_disease
7082898,550,infiltration,atrophy,treat_procedure_disease
7082899,551,lymphocytic infiltration,atrophy,disease_disease
7082908,560,infiltration,atrophy,treat_procedure_disease
7082909,561,lymphocytic infiltration,atrophy,disease_disease
7082919,571,lymphocytic infiltration,atrophy,disease_disease
7082920,572,infiltration,atrophy,treat_procedure_disease
7082921,573,diarrhea,lymphocytic infiltration,disease_disease
7082925,577,injury,injury,disease_disease
7082965,617,disseminated tuberculosis,child,disease_species
7082968,620,injury,injury,disease_disease
7082971,623,infiltration,atrophy,treat_procedure_disease
7082976,628,injury,injury,disease_disease
7082977,629,tuberculosis,child,disease_species
7083011,663,lymphocytic infiltration,atrophy,disease_disease
7083019,671,infiltration,atrophy,treat_procedure_disease
7083045,697,diarrhea,infiltration,disease_treat_procedure
7083081,733,infiltration,atrophy,treat_procedure_disease
7083083,735,injury,injury,disease_disease
7083091,743,infiltration,atrophy,treat_procedure_disease
7083106,758,tuberculosis,child,disease_species
7083108,760,lymphocytic infiltration,atrophy,disease_disease
7083122,774,lymphocytic infiltration,atrophy,disease_disease
7083138,790,tuberculosis,child,disease_species
7083144,796,lymphocytic infiltration,atrophy,disease_disease
7083145,797,lymphocytic infiltration,atrophy,disease_disease
7083151,803,lymphocytic infiltration,atrophy,disease_disease
7083156,808,cryptosporidiosis,failure to thrive,disease_disease
7083158,810,infiltration,atrophy,treat_procedure_disease
7083243,895,diarrhea,failure to thrive,disease_disease
7083254,906,chronic diarrhea,failure to thrive,disease_disease
7083258,910,severe diarrhea,failure to thrive,symptom_disease
7083295,947,disease,mycobacterium tuberculosis,disease_species
7083306,958,inflammation,pain,disease_disease
7083314,966,inflammation,pain,disease_disease
7083325,977,infection,child,disease_species
7083413,1065,immune dysfunction,child,disease_species
7083415,1067,immune dysfunction,child,disease_species
7083420,1072,dysfunction,child,disease_species
7083421,1073,dysfunction,child,disease_species
7083573,1225,syndrome,lipodystrophy,disease_disease
7083574,1226,syndrome,lipodystrophy,disease_disease
7083624,1276,fat,child,gene_species
7083633,1285,fat,child,gene_species
7083640,1292,fat,child,gene_species
7083663,1315,fat,child,gene_species
7083684,1336,fat,child,gene_species
7083686,1338,fat,child,gene_species
7083695,1347,fat,child,gene_species
7083696,1348,fat,child,gene_species
7083712,1364,hiv,metabolic syndrome,disease_disease
7083831,1483,bmd,hiv,disease_disease
7084541,2193,syndrome,inflammatory,disease_disease
7084839,2491,nutritional intervention,child,treat_procedure_species
7084845,2497,early intervention,child,treat_procedure_species
7084846,2498,intervention,child,treat_procedure_species
7084850,2502,nutritional intervention,child,treat_procedure_species
7084856,2508,intervention,child,treat_procedure_species
7084857,2509,early intervention,child,treat_procedure_species
7085286,143,virus,flavivirus,disease_disease
7085305,162,finding,virus,symptom_disease
7085322,179,flavivirus,monkey,disease_species
7085327,184,flavivirus,hepatitis,disease_disease
7085328,185,virus,flavivirus,disease_disease
7085503,360,virus,lung,disease_disease
7085522,379,aid,vaccine,disease_disease
7085620,477,sivcpz,human,gene_species
7085638,495,inflammation,disseminated intravascular coagulopathy,disease_disease
7085644,501,inflammation,coagulopathy,disease_disease
7085820,677,clone,infection,gene_disease
7085824,681,clone,persistent infection,gene_disease
7085856,713,virus,virus,disease_disease
7086126,983,virus,presence,disease_treat_procedure
7086161,1018,viral genome,cell,gene_gene
7086166,1023,viral genome,cell,gene_gene
7086196,1053,genome,cell,gene_gene
7086198,1055,genome,cell,gene_gene
7086206,1063,intercellular bridge,genome,gene_gene
7086249,1106,measles,child,disease_species
7086260,1117,measles,child,disease_species
7086318,1175,virus,genome,disease_gene
7086324,1181,viral infection,cancer,disease_disease
7086325,1182,infection,cancer,disease_disease
7086354,1211,infection,cancer,disease_disease
7086357,1214,viral infection,cancer,disease_disease
7086382,1239,tuberculosis infection,high,disease_disease
7086573,1430,aid,pandemic,disease_disease
7086578,1435,hiv infection,pandemic,disease_disease
7086762,1619,hiv,serum,disease_gene
7086775,4,infection,hepatitis,disease_disease
7086776,5,chronic liver disease,cirrhosis,disease_disease
7086790,19,infection,fulminant hepatitis,disease_disease
7086933,162,tuberculosis,m. tuberculosis,disease_disease
7086938,167,public,tuberculosis,disease_disease
7087123,352,intervention,isoniazid,treat_procedure_drug
7087312,541,eeev,alphavirus,disease_disease
7087318,547,virus,detected,disease_treat_procedure
7087412,641,infection,wnv,disease_disease
7087480,709,mers,middle east respiratory syndrome coronavirus,disease_disease
7087485,714,mers,middle east respiratory syndrome coronavirus,disease_disease
7087498,727,peptidase,cov,gene_disease
7087567,796,inoculation,disease,treat_procedure_disease
7087616,845,injection,viremia,treat_procedure_disease
7087718,947,infection,necrosis,disease_disease
7087793,1022,infection,coagulation,disease_treat_procedure
7087803,1032,hepatic lesion,severe,disease_disease
7087808,1037,coagulation,necrosis,treat_procedure_disease
7087985,1214,hepatitis,patient,disease_species
7088270,1499,ifnλs,human,gene_species
7088508,43,host,host,gene_gene
7088778,313,persistent infection,yeast,disease_species
7088844,379,protein,pol,gene_gene
7088847,382,protein,cap,gene_drug
7089203,738,α,polypeptide,drug_gene
7089356,891,feline immunodeficiency virus,infection,disease_disease
7089365,900,felv,disease,disease_disease
7089369,904,acute lymphoblastic leukemia,felv,disease_disease
7089375,910,acute lymphoblastic leukemia,cat,disease_species
7089388,923,felv,fulminant disease,disease_disease
7089393,928,felv,disease,disease_disease
7089520,1055,spinal cord,spinal cord,disease_disease
7089527,1062,cord,spinal cord,disease_disease
7089540,1075,cord,cord,disease_disease
7089542,1077,spinal cord,cord,disease_disease
7089712,1247,grafting,cat,treat_procedure_species
7089714,1249,grafting,cat,treat_procedure_species
7089743,1278,disease,human,disease_species
7089904,1439,kidney disease,atrophy,disease_disease
7089914,1449,polycystic kidney disease,progressive retinal atrophy,disease_disease
7089921,1456,polycystic kidney disease,atrophy,disease_disease
7089932,1467,polycystic kidney disease,retinal atrophy,disease_disease
7089949,1484,kidney disease,retinal atrophy,disease_disease
7089950,1485,kidney disease,progressive retinal atrophy,disease_disease
7091399,1009,leptin,cat,gene_species
7091408,1018,leptin,cat,gene_species
7091415,1025,leptin,cat,gene_species
7091422,1032,leptin,cat,gene_species
7091425,1035,obesity,cat,disease_species
7091611,1221,antibody,immunization,gene_treat_procedure
7091615,1225,antibody,immunization,gene_treat_procedure
7091705,1315,virus,disease,disease_disease
7091709,1319,virus,disease,disease_disease
7091801,1411,upper respiratory tract infection,cat,disease_species
7091807,1417,upper respiratory tract infection,discharge,disease_symptom
7091837,1447,infection,chlamydia,disease_species
7091838,1448,infection,chlamydia,disease_species
7091877,1487,virus,disease,disease_disease
7091889,1499,upper respiratory virus,disease,disease_disease
7091896,1506,respiratory virus,disease,disease_disease
7091901,1511,virus,disease,disease_disease
7091902,1512,upper respiratory virus,disease,disease_disease
7091916,1526,respiratory virus,disease,disease_disease
7091943,1553,rhinotracheitis,rhinitis,disease_disease
7091952,1562,rhinotracheitis,acute rhinitis,disease_disease
7091988,1598,infection,2009,disease_disease
7092060,1670,rest,2009,gene_disease
7092270,1880,fip,infection,disease_disease
7092272,1882,fipv,fecv,disease_disease
7092276,1886,fipv,fecv,disease_disease
7092281,1891,fip,cat,disease_species
7092292,1902,diarrhea,2009,disease_disease
7092307,1917,fip,2009,disease_disease
7092373,1983,fip,2009,disease_disease
7092444,2054,colony,2009,gene_disease
7092509,2119,fever,malaise,disease_disease
7092594,2204,fipv infection,fatal,disease_disease
7092905,43,toxoplasmosis,protozoan parasite,disease_disease
7093321,459,administration,mouse,treat_procedure_species
7093330,468,dengue,vector borne disease,disease_disease
7093439,577,dengue,disease,disease_disease
7093481,619,expression,infection,treat_procedure_disease
7093625,763,tbev,e,disease_disease
7093627,765,lethal encephalitis,mouse,disease_species
7093628,766,tbev,prm,disease_gene
7093785,923,jev,virus,disease_disease
7094996,198,virus,mixed infection,disease_disease
7095936,1138,prophage,transposition,disease_treat_procedure
7096258,1460,p,polymerase,disease_gene
7096263,1465,polymerase,rna,gene_disease
7096271,1473,infection,nucleus of cell,disease_gene
7096408,1610,virus infection,presence,disease_treat_procedure
7096412,1614,virus infection,presence,disease_treat_procedure
7096715,84,virus,virus,disease_disease
7096951,320,virus,human immunodeficiency virus,disease_disease
7096953,322,virus,immunodeficiency virus,disease_disease
7097045,414,infection,illness,disease_symptom
7097073,442,infection,influenza,disease_disease
7097079,448,infection,illness,disease_symptom
7097084,453,infection,illness,disease_symptom
7097093,462,infection,illness,disease_symptom
7097155,524,picornavirus,cytoplasm,disease_gene
7097534,10,influenza virus,urti,disease_disease
7097540,16,influenza virus,type,disease_disease
7097546,22,influenza virus,detected,disease_treat_procedure
7097671,147,2,influenza b virus,drug_disease
7097893,369,influenza virus,infection,disease_disease
7097946,422,influenza infection,serum,disease_gene
7098190,666,influenza virus,infection,disease_disease
7098191,667,influenza virus,asymptomatic infection,disease_disease
7098246,722,influenza virus,asymptomatic infection,disease_disease
7098345,821,presence,detection,treat_procedure_treat_procedure
7099090,1566,n,patient,drug_species
7099108,1584,n,patient,drug_species
7099124,1600,n,patient,drug_species
7099198,1674,rna,blood,disease_disease
7099237,1713,lymphopenia,conditioning regimen,disease_treat_procedure
7099397,1873,antiviral therapy,oseltamivir,treat_procedure_drug
7099398,1874,therapy,oseltamivir,treat_procedure_drug
7099479,1955,detection,blood,treat_procedure_disease
7099870,2346,spike glycoprotein,spike glycoprotein,gene_gene
7099873,2349,spike glycoprotein,spike glycoprotein,gene_gene
7100242,233,virus,hantaviruses,disease_disease
7100295,286,nipah,hendra,disease_disease
7100331,322,nipah,hendra,disease_disease
7100345,336,nipah,hendra,disease_disease
7100403,394,nipah,hendra,disease_disease
7100463,454,virus,csf,disease_gene
7100474,465,virus,kunjin virus,disease_disease
7100738,729,cdc,virus,disease_disease
7100751,742,cdc,virus,disease_disease
7101307,1298,coronaviruses,rna virus,disease_disease
7101567,55,pneumonia,multiorgan failure,disease_disease
7101570,58,gastrointestinal symptom,patient,disease_species
7101958,446,cdc,lead,disease_treat_procedure
7102419,907,change,public health,treat_procedure_disease
7102661,1149,cdc,prevention,disease_treat_procedure
7102913,1401,pah,ace2,disease_gene
7102929,1417,pah,ace2,disease_gene
7102984,1472,treatment,ang ii,treat_procedure_gene
7103598,2086,virus,body,disease_gene
7104983,1316,immunopathology,lymphocytic choriomeningitis virus,disease_disease
7104998,1331,immunopathology,lymphocytic choriomeningitis virus,disease_disease
7106042,11,virus,infection,disease_disease
7106060,29,liver,virus,disease_disease
7106947,916,citrate,phosphate,drug_drug
7107158,1127,virus,syndrome,disease_disease
7107159,1128,alopecia,virus,disease_disease
7107162,1131,alopecia,syndrome,disease_disease
7107331,152,edema,dilatation,disease_treat_procedure
7107476,297,change,hepatocyte necrosis,treat_procedure_disease
7107533,354,pulmonary edema,dilatation,disease_treat_procedure
7107676,497,virus,liver,disease_disease
7107800,621,virus,hepatocytes,disease_gene
7108053,874,mhv,ibv,disease_disease
7108057,878,mhv,ibv,disease_disease
7108117,938,virus,sucrose,disease_drug
7108374,1195,mhv s,liver,gene_disease
7108476,1297,presence,mouse,treat_procedure_species
7108734,1555,inoculation,silica,treat_procedure_drug
7108751,1572,he,nude mouse,disease_species
7108764,1585,he,mouse,disease_species
7108914,67,demyelination,change,disease_treat_procedure
7108917,70,meningitis,brain,disease_disease
7109416,569,metapneumovirus,acute lower respiratory tract infection,disease_disease
7109535,688,metapneumovirus,acute respiratory tract infection,disease_disease
7109563,716,metapneumovirus,respiratory tract infection,disease_disease
7109670,823,metapneumovirus,respiratory tract infection,disease_disease
7109674,827,metapneumovirus,acute lower respiratory tract infection,disease_disease
7109690,843,metapneumovirus,acute respiratory tract infection,disease_disease
7109705,858,metapneumovirus,lower respiratory tract infection,disease_disease
7109741,894,metapneumovirus,lower respiratory tract infection,disease_disease
7109873,1026,serotypes,specie,disease_species
7110077,1230,virus,body,disease_gene
7110134,1287,virus,body,disease_gene
7110554,1707,virus,human,disease_species
7110557,1710,virus,human,disease_species
7110558,1711,virus,human,disease_species
7110559,1712,virus,human,disease_species
7110914,203,receptor,condition,gene_disease
7111725,1014,expression,recruitment,treat_procedure_disease
7112379,1668,ccl19,ccr7,gene_gene
7112729,2018,peptide,c5ar,drug_gene
7112730,2019,peptide,c5ar,drug_gene
7113814,310,expression,b,treat_procedure_disease
7114067,563,infection,igg,disease_gene
7114074,570,immunization,igg,treat_procedure_gene
7114081,577,infection,igg,disease_gene
7114086,582,immunization,igg,treat_procedure_gene
7114088,584,infection,igg,disease_gene
7114089,585,immunization,igg,treat_procedure_gene
7114102,598,immunization,igg,treat_procedure_gene
7114104,600,infection,igg,disease_gene
7114119,615,immunization,cholera toxin,treat_procedure_disease
7114540,1036,pulmonary infection,expression,disease_treat_procedure
7114541,1037,infection,expression,disease_treat_procedure
7114724,1220,presence,clearance,treat_procedure_treat_procedure
7114737,1233,presence,clearance,treat_procedure_treat_procedure
7114770,1266,pulmonary infection,influenza virus,disease_disease
7115045,1541,emerging,emerging,disease_disease
7115242,1738,influenza virus,virus,disease_disease
7115369,1865,febrile illness,myalgia,disease_disease
7115795,2291,disease,hemorrhage,disease_disease
7115892,1,wnv,human,disease_species
7115938,47,wnv,human,disease_species
7116033,142,disease,kuru,disease_disease
7116053,162,ixodes scapularis,vector,disease_species
7116084,193,lyme borreliosis,disease,disease_disease
7116096,205,myocarditis,oligoarthritis,disease_disease
7116152,261,rickettsioses,rickettsia africae,disease_species
7116255,364,meningoencephalitis,hepatitis,disease_disease
7116268,377,meningoencephalitis,presence,disease_treat_procedure
7116284,393,presence,meningoencephalitis,treat_procedure_disease
7116298,407,meningoencephalitis,leukopenia,disease_disease
7116349,458,infection,patient,disease_species
7116465,574,infection,patient,disease_species
7116631,740,rare disease,human,disease_species
7116678,787,pertussis,public,disease_disease
7116800,909,i,patient,drug_species
7116864,973,i,retrovirus,drug_disease
7116920,1029,hepatitis a,acute hepatitis,disease_disease
7116922,1031,hepatitis a,acute hepatitis,disease_disease
7116923,1032,hepatitis a,hepatitis,disease_disease
7116924,1033,hepatitis a,hepatitis,disease_disease
7116933,1042,a,hepatitis,disease_disease
7116939,1048,co-infection,hbv,disease_disease
7116941,1050,superinfection,patient,disease_species
7117115,1224,infection,disease,disease_disease
7117197,1306,virus,person,disease_species
7117207,1316,virus,person,disease_species
7117266,1375,disease,treatment,disease_treat_procedure
7117278,1387,disease,treatment,disease_treat_procedure
7117578,269,virus,expression,disease_treat_procedure
7117642,333,protein,envelope glycoprotein,gene_gene
7117771,462,infection,hiv,disease_disease
7117794,485,infection,virus,disease_disease
7117797,488,body,infection,gene_disease
7117917,608,antibody,infection,gene_disease
7117978,669,neurological condition,cerebral edema,disease_disease
7117981,672,neurological condition,edema,disease_disease
7117986,677,condition,edema,disease_disease
7117992,683,condition,cerebral edema,disease_disease
7117994,685,vomiting,tiredness,disease_disease
7118060,751,vomiting,tiredness,disease_disease
7118073,764,demyelination,partial paralysis,disease_disease
7118076,767,demyelination,acute infection,disease_disease
7118077,768,demyelination,acute infection,disease_disease
7118079,770,demyelination,infection,disease_disease
7118082,773,demyelination,infection,disease_disease
7118085,776,demyelination,paralysis,disease_disease
7118148,839,alzheimer,disease,disease_disease
7118193,884,virus,cell,disease_gene
7118210,901,virus,rna,disease_disease
7118271,962,virus,expression,disease_treat_procedure
7118340,1031,insertion,myc gene,treat_procedure_gene
7118344,1035,myc gene,avian leukosis virus,gene_disease
7118428,1119,gene,tumor,gene_disease
7118476,1167,gene,tumor,gene_disease
7118521,1212,n,hpv,drug_disease
7118527,1218,n,serotypes,drug_disease
7118535,1226,n,hpv,drug_disease
7118537,1228,n,hpv,drug_disease
7118538,1229,n,hpv,drug_disease
7118662,57,hrv,detected,disease_treat_procedure
7118713,108,virus,detected,disease_treat_procedure
7118714,109,respiratory virus,detected,disease_treat_procedure
7118864,259,viral,patient,disease_species
7118889,284,pandemic,influenza pandemic,disease_disease
7119641,1036,infection,human,disease_species
7119709,1104,antibody,sars cov infection,gene_disease
7119714,1109,virus,ab,disease_gene
7119832,1227,sars cov s protein,s1 domain,gene_gene
7120140,1535,virus,vsv g,disease_gene
7120155,1550,s1,rbd,drug_disease
7120211,1606,sars cov,human,disease_species
