,Unnamed: 0.1,subject,object,new_relation
7381283,4537,whipworm,diarrhea,disease_symptom
7381294,4548,whip,rare,gene_gene
7382120,425,trade,specie,gene_species
7384126,212,vomiting,lethargy,symptom_symptom
7384481,567,coronavirus,rotavirus,disease_disease
7384483,569,enteric coronavirus,rotavirus,disease_disease
7384484,570,coronavirus,rotavirus,disease_disease
7384485,571,coronavirus,astrovirus,disease_disease
7384486,572,enteric coronavirus,rotavirus,disease_disease
7384488,574,coronavirus,rotavirus,disease_disease
7384489,575,enteric coronavirus,rotavirus,disease_disease
7384490,576,coronavirus,astrovirus,disease_disease
7384491,577,coronavirus,astrovirus,disease_disease
7384492,578,coronavirus,rotavirus,disease_disease
7384493,579,enteric coronavirus,astrovirus,disease_disease
7384496,582,enteric coronavirus,astrovirus,disease_disease
7384497,583,enteric coronavirus,astrovirus,disease_disease
7384499,585,coronavirus,astrovirus,disease_disease
7384500,586,enteric coronavirus,rotavirus,disease_disease
7384501,587,enteric coronavirus,astrovirus,disease_disease
7384643,729,electrolyte replacement,therapy,treat_procedure_treat_procedure
7384846,932,n,diarrhea,treat_procedure_symptom
7384873,959,n,acute diarrhea,treat_procedure_disease
7384874,960,n,acute diarrhea,treat_procedure_disease
7384877,963,n,diarrhea,treat_procedure_symptom
7384883,969,n,diarrhea,treat_procedure_symptom
7385160,1246,intractable diarrhea,vomiting,disease_symptom
7385163,1249,intractable diarrhea,anorexia,disease_disease
7385170,1256,diarrhea,anorexia,symptom_disease
7385171,1257,chronic diarrhea,vomiting,disease_symptom
7385175,1261,chronic diarrhea,anorexia,disease_disease
7385182,1268,diarrhea,vomiting,symptom_symptom
7385739,1825,hypoalbuminemia,cholangitis,disease_disease
7386178,2264,diet,diet,treat_procedure_treat_procedure
7386233,2319,diet,disease,treat_procedure_disease
7386476,2562,allergic dermatitis,vomiting,disease_symptom
7386477,2563,allergic dermatitis,nausea,disease_symptom
7386480,2566,allergic dermatitis,vomiting,disease_symptom
7386484,2570,dermatitis,vomiting,disease_symptom
7386485,2571,allergic dermatitis,vomiting,disease_symptom
7386486,2572,dermatitis,nausea,disease_symptom
7386490,2576,allergic dermatitis,nausea,disease_symptom
7386495,2581,allergic dermatitis,nausea,disease_symptom
7386499,2585,dermatitis,nausea,disease_symptom
7386500,2586,dermatitis,nausea,disease_symptom
7386501,2587,dermatitis,vomiting,disease_symptom
7386503,2589,dermatitis,vomiting,disease_symptom
7386568,2654,colon,drug,disease_drug
7386570,2656,colon,drug,disease_drug
7386843,2929,infiltration,malabsorption,treat_procedure_disease
7387696,3782,hypoalbuminemia,hypocalcemia,disease_disease
7387698,3784,n,hypoalbuminemia,treat_procedure_disease
7387700,3786,ascites,pleural effusion,disease_disease
7388641,4727,hematochezia,tenesmus,disease_symptom
7388654,4740,hematochezia,tenesmus,disease_symptom
7388658,4744,hematochezia,dyschezia,disease_symptom
7388660,4746,hematochezia,dyschezia,disease_symptom
7388663,4749,hematochezia,tenesmus,disease_symptom
7388670,4756,hematochezia,dyschezia,disease_symptom
7389594,686,u,virus,disease_disease
7390231,1323,renal disease,fever,disease_symptom
7390233,1325,disease,hemorrhagic fever,disease_disease
7390261,1353,disease,fever,disease_symptom
7390273,1365,renal disease,hemorrhagic fever,disease_disease
7390382,1474,application,u,treat_procedure_disease
7390387,1479,application,u,treat_procedure_disease
7390563,1655,chronic disease,immunodeficiency,disease_disease
7390570,1662,disease,immunodeficiency,disease_disease
7391546,11,infection,organ transplantation,disease_treat_procedure
7391556,21,infection,organ transplantation,disease_treat_procedure
7392056,521,rhinovirus,virus,disease_disease
7392132,597,influenza virus,virus,disease_disease
7392145,610,virus,cell surface,disease_gene
7392757,1222,jumonji,induction,gene_treat_procedure
7393092,1557,presence,chromatin,treat_procedure_gene
7395846,2645,application,precision medicine,treat_procedure_treat_procedure
7397664,1323,pig,gene,gene_gene
7398701,2360,disease,immunomodulation,disease_treat_procedure
7398713,2372,disease,immunomodulation,disease_treat_procedure
7398856,85,generalized lymphadenopathy,icterus,disease_symptom
7398861,90,hepatitis,icterus,disease_symptom
7398889,118,interstitial nephritis,liver,disease_disease
7399274,503,granulomatous enteritis,ileitis,disease_disease
7399284,513,enteritis,ileitis,disease_disease
7399420,649,dermatitis,lymphadenitis,disease_disease
7399424,653,dermatitis,lymphadenitis,disease_disease
7399920,1149,cyanosis,pleuritis,symptom_disease
7399921,1150,cyanosis,pleuritis,symptom_disease
7399923,1152,cyanosis,leptomeningitis,symptom_disease
7399924,1153,cyanosis,pericarditis,symptom_disease
7399926,1155,cyanosis,leptomeningitis,symptom_disease
7399929,1158,cyanosis,pericarditis,symptom_disease
7400534,1763,disease,suid herpesvirus 1,disease_disease
7400559,5,virus,medulla,disease_disease
7400567,13,virus,nasopharynx,disease_disease
7400699,145,disease,virus,disease_disease
7400935,381,vagina,infection,disease_disease
7401050,496,fever,dyspnea,symptom_symptom
7401613,1059,pleuropneumonia,rod,disease_disease
7402235,1681,disease,dry cough,disease_symptom
7402236,1682,disease,cough,disease_symptom
7402384,134,pleuritis,arthritis,disease_disease
7402429,179,virus,body,disease_gene
7402791,541,fever,discharge,symptom_symptom
7402799,549,fever,rhinitis,symptom_disease
7402801,551,fever,nasal discharge,symptom_symptom
7402903,653,disease,disease,disease_disease
7402904,654,disease,zoonotic disease,disease_disease
7402907,657,pulmonary disease,disease,disease_disease
7402931,681,pulmonary disease,zoonotic disease,disease_disease
7403156,906,therapy,pneumonia,treat_procedure_disease
7404346,375,emphysema,small intestine,disease_disease
7404637,666,enterocytes,microvilli,gene_gene
7404667,696,vomiting,diarrhea,symptom_symptom
7404685,714,vomiting,watery diarrhea,symptom_symptom
7404687,716,vomiting,watery diarrhea,symptom_symptom
7404695,724,vomiting,diarrhea,symptom_symptom
7404700,729,vomiting,watery diarrhea,symptom_symptom
7404701,730,vomiting,diarrhea,symptom_symptom
7405003,1032,macronucleus,micronucleus,gene_gene
7405005,1034,macronucleus,micronucleus,gene_gene
7405033,1062,macronucleus,micronucleus,gene_gene
7405261,1290,anorexia,dehydration,disease_disease
7405562,3,icterus,liver,symptom_disease
7405590,31,hemosiderosis,hepatocytes,disease_gene
7405594,35,hemolytic anemia,respiratory disease,disease_disease
7405606,47,hemolytic anemia,respiratory disease,disease_disease
7405610,51,anemia,disease,disease_disease
7405611,52,autoimmune hemolytic anemia,respiratory disease,disease_disease
7405616,57,anemia,respiratory disease,disease_disease
7405619,60,anemia,disease,disease_disease
7405620,61,hemolytic anemia,disease,disease_disease
7405624,65,autoimmune hemolytic anemia,respiratory disease,disease_disease
7405625,66,anemia,respiratory disease,disease_disease
7405633,74,hemolytic anemia,disease,disease_disease
7405651,92,autoimmune hemolytic anemia,disease,disease_disease
7405660,101,autoimmune hemolytic anemia,disease,disease_disease
7406666,1107,primary lesion,damage,disease_gene
7407271,9,serum,antibody,gene_gene
7407656,394,immunization,injection,treat_procedure_treat_procedure
7407674,412,immunization,injection,treat_procedure_treat_procedure
7409022,1760,detection,detection,treat_procedure_treat_procedure
7409027,1765,detection,detection,treat_procedure_treat_procedure
7409598,107,virus,infectious,disease_disease
7409602,111,virus,pig,disease_gene
7409613,122,virus,pig,disease_gene
7409787,296,anorexia,diarrhea,disease_symptom
7409790,299,lethargy,diarrhea,symptom_symptom
7409791,300,conjunctivitis,diarrhea,disease_symptom
7409793,302,constipation,diarrhea,symptom_symptom
7409794,303,pyrexia,diarrhea,symptom_symptom
7409948,457,disease,ovine herpesvirus 2,disease_disease
7409954,463,disease,immunosuppression,disease_disease
7409977,486,fever,nasal discharge,symptom_symptom
7409988,497,fever,discharge,symptom_symptom
7409996,505,fever,nasal discharge,symptom_symptom
7410022,531,fever,discharge,symptom_symptom
7410026,535,fever,ataxia,symptom_disease
7410030,539,fever,ataxia,symptom_disease
7410800,1309,thrombocytopenia,anemia,disease_disease
7410825,1334,thrombocytopenia,anemia,disease_disease
7410840,1349,thrombocytopenia,anemia,disease_disease
7410843,1352,thrombocytopenia,anemia,disease_disease
7410853,1362,thrombocytopenia,anemia,disease_disease
7410861,1370,thrombocytopenia,anemia,disease_disease
7410867,1376,thrombocytopenia,anemia,disease_disease
7410868,1377,thrombocytopenia,anemia,disease_disease
7411497,225,constipation,diarrhea,symptom_symptom
7411498,226,constipation,diarrhea,symptom_symptom
7412530,1258,diarrhea,fever,symptom_symptom
7412533,1261,nausea,fever,symptom_symptom
7412702,1430,fever,pain,symptom_symptom
7412703,1431,fever,abdominal pain,symptom_symptom
7412721,1449,gastroenteritis,diarrhea,disease_symptom
7413069,1797,respiratory failure,disease,disease_disease
7413312,2040,body,disease,gene_disease
7413688,344,weakness,anorexia,symptom_disease
7414867,4,tapeworm,cyst,disease_disease
7415807,944,rotavirus,infection,disease_disease
7415891,1028,severe diarrhea,dehydration,symptom_disease
7416225,1362,rhinovirus,specie,disease_species
7416239,1376,equine rhinovirus,specie,disease_species
7416270,1407,virus,rhinovirus infection,disease_disease
7416406,1543,croup,bronchiolitis,disease_disease
7416440,1577,infection,bronchitis,disease_disease
7416536,47,influenza virus,infectious,disease_disease
7417617,1128,bronchopneumonia,pneumonic plague,disease_disease
7417634,1145,bronchopneumonia,plague,disease_disease
7418732,904,lung,recruitment,disease_disease
7418734,906,lung,recruitment,disease_disease
7418741,913,lung,lung,disease_disease
7418744,916,lung,lung,disease_disease
7419733,1905,augmentation,treatment,treat_procedure_treat_procedure
7420778,2950,infection,influenza,disease_disease
7427260,2065,infection,severe acute respiratory syndrome coronavirus,disease_disease
7431074,196,infection,reovirus,disease_disease
7432920,2042,protein,reovirus,gene_disease
7432952,2074,protein,reovirus,gene_disease
7433080,2202,pig,animal model,gene_species
7433082,2204,pig,animal model,gene_species
7435617,2165,infection,diarrhea,disease_symptom
7436362,448,intractable vomiting,administration,symptom_treat_procedure
7436363,449,intractable vomiting,administration,symptom_treat_procedure
7436364,450,intractable vomiting,total parenteral nutrition,symptom_treat_procedure
7436373,459,vomiting,administration,symptom_treat_procedure
7436383,469,intractable vomiting,parenteral nutrition,symptom_treat_procedure
7436400,486,vomiting,parenteral nutrition,symptom_treat_procedure
7436401,487,vomiting,administration,symptom_treat_procedure
7436402,488,vomiting,total parenteral nutrition,symptom_treat_procedure
7436515,601,diarrhea,enterocytes,symptom_gene
7436548,634,bowel disease,disease,disease_disease
7436598,684,condition,disease,disease_disease
7436880,966,protein,dam,gene_gene
7437089,1175,condition,disease,disease_disease
7438827,1627,protein,minor,gene_gene
7439137,50,n,coronaviruses,treat_procedure_disease
7439194,107,core,tube,gene_gene
7439239,152,toroviruses,infection,disease_disease
7439249,162,toroviruses,infection,disease_disease
7439254,167,toroviruses,infection,disease_disease
7439256,169,toroviruses,infection,disease_disease
7439511,424,n,specie,treat_procedure_species
7439514,427,n,nidovirus,treat_procedure_disease
7441482,533,aid,impact,disease_gene
7441814,865,virus,quarantine,disease_treat_procedure
7441917,31,chorioretinitis,retinal detachment,disease_disease
7442206,320,feline herpesvirus 1,conjunctivitis,disease_disease
7442213,327,azithromycin,treatment,drug_treat_procedure
7442234,348,uveitis,aqueous humor,disease_disease
7442241,355,detection,aqueous humor,treat_procedure_disease
7442264,378,presence,aqueous humor,treat_procedure_disease
7442282,396,feline herpesvirus,conjunctivitis,disease_disease
7442538,140,disease,rare,disease_gene
7443281,883,lactic acidosis,heart failure,disease_disease
7443358,960,hypoglycemia,heart failure,disease_disease
7443443,1045,virus,disease,disease_disease
7443451,1053,virus,persistent infection,disease_disease
7443452,1054,virus,infection,disease_disease
7444182,520,infection,sickness,disease_symptom
7444193,531,infection,sickness,disease_symptom
7444232,570,infection,sickness,disease_symptom
7445281,1619,dengue,reduction,disease_treat_procedure
7446397,600,condition,endosome,disease_gene
7447540,1743,chromosome 6,chromosome 10,gene_gene
7447671,1874,virus,antibody,disease_gene
7447686,1889,antibody,virus,gene_disease
7448059,2262,thrombocytopenia,leukopenia,disease_disease
7448121,2324,thrombocytopenia,thrombocytopenia,disease_disease
7448125,2328,thrombocytopenia,thrombocytopenia,disease_disease
7448145,2348,thrombocytopenia,thrombocytopenia,disease_disease
7448146,2349,thrombocytopenia,thrombocytopenia,disease_disease
7450785,2056,damage,subgroup,gene_disease
7450790,2061,damage,subgroup,gene_disease
7450802,2073,damage,subgroup,gene_disease
7450804,2075,damage,subgroup,gene_disease
7451291,2562,stem cell transplantation,disease progression,treat_procedure_disease
7451293,2564,autologous stem cell transplantation,disease progression,treat_procedure_disease
7452916,1573,fecal transplantation,treatment,treat_procedure_treat_procedure
7452936,1593,transplantation,treatment,treat_procedure_treat_procedure
7455247,1637,base,large,gene_gene
7455341,1731,bacterial infection,disease,disease_disease
7455342,1732,bacterial infection,rhinitis,disease_disease
7455343,1733,infection,disease,disease_disease
7455370,1760,infection,dental disease,disease_disease
7455376,1766,infection,rhinitis,disease_disease
7455379,1769,bacterial infection,dental disease,disease_disease
7455623,2013,pasteurellosis,presence,disease_treat_procedure
7455792,2182,nebulization,rhinitis,treat_procedure_disease
7455873,2263,nose,air,disease_gene
7456146,145,hypergammaglobulinaemia,infection,disease_disease
7456153,152,hypergammaglobulinaemia,chronic infection,disease_disease
7456748,747,transgene,gene,gene_gene
7456759,758,mutant gene,cloned,gene_gene
7457256,1255,gavage,stomach,treat_procedure_disease
7457267,1266,gavage,stomach,treat_procedure_disease
7457722,1721,erythrocytic,matrix,gene_treat_procedure
7457725,1724,erythrocytic,granulocytic,gene_gene
7457745,1744,erythrocytic,granulocytic,gene_gene
7457747,1746,erythrocytic,granulocytic,gene_gene
7457758,1757,erythrocytic,granulocytic,gene_gene
7457771,1770,erythrocytic,granulocytic,gene_gene
7457773,1772,erythrocytic,granulocytic,gene_gene
7458017,177,oxytocin,nursing,gene_treat_procedure
7458025,185,prolactin,pituitary,gene_disease
7458609,769,chronic disease,skin rash,disease_symptom
7458610,770,disease,skin rash,disease_symptom
7459858,832,virus,clearance,disease_treat_procedure
7459878,852,virus,clearance,disease_treat_procedure
7461507,847,infection,liver,disease_disease
7461528,868,severe infection,liver,disease_disease
7461769,1109,virus,inoculation,disease_treat_procedure
7461771,1111,virus,small intestine,disease_disease
7461778,1118,virus,small intestine,disease_disease
7461789,1129,virus,inoculation,disease_treat_procedure
7462121,1461,hepatitis,infection,disease_disease
7462349,1689,infection,infection,disease_disease
7463343,575,trachea,bronchopneumonia,disease_disease
7463902,1134,finding,colon,symptom_disease
7463921,1153,finding,colon,symptom_disease
7464469,1701,infection,animal health,disease_disease
7464477,1709,administration,infection,treat_procedure_disease
7466195,259,detection,small intestine,treat_procedure_disease
7466400,464,cholangitis,hepatitis,disease_disease
7466408,472,cholangitis,hepatitis,disease_disease
7467064,205,manganese deficiency,ataxia,disease_disease
7467070,211,zinc deficiency,hair loss,disease_disease
7467418,559,finding,finding,symptom_symptom
7467617,758,pyelitis,release,disease_treat_procedure
7467800,941,syndrome,necrotizing vasculitis,disease_disease
7467811,952,syndrome,vasculitis,disease_disease
7467867,1008,change,rare,treat_procedure_gene
7468255,364,avian infectious bronchitis virus,avian coronavirus,disease_disease
7468671,780,plan,smallpox,disease_disease
7468695,804,he,smallpox,disease_disease
7474090,1206,cytoplasm,heterophils,gene_gene
7474315,1431,disease,anaemia,disease_disease
7474323,1439,disease,anaemia,disease_disease
7474579,1695,lymphopenia,lymphocytosis,disease_disease
7475301,578,disease,hepatic necrosis,disease_disease
7475755,1032,diet,fed,treat_procedure_disease
7476730,255,presence,brain,treat_procedure_disease
7479568,1185,nucleic acid,detected,gene_treat_procedure
7479582,1199,nucleic acid,liver,gene_disease
7479739,1356,virus,bird,disease_treat_procedure
7480270,466,infection,rare,disease_gene
7480272,468,direct infection,rare,disease_gene
7480273,469,rare,histoplasmosis,gene_disease
7480351,547,rabies,disease,disease_disease
7480354,550,rabies,rare disease,disease_disease
7481271,490,impact,impact,gene_gene
7481816,1035,release,disease,treat_procedure_disease
7482167,1386,manganese deficiency,perosis,disease_disease
7482334,1553,lactic acidosis,dry,disease_symptom
7482348,1567,renal failure,dry,disease_symptom
7482630,163,adenovirus,diarrhea,disease_symptom
7482657,190,liver,enlarged,disease_treat_procedure
7482776,309,immunosuppression,immunosuppression,disease_disease
7482848,381,discharge,conjunctivitis,symptom_disease
7482868,401,discharge,conjunctivitis,symptom_disease
7482879,412,discharge,conjunctivitis,symptom_disease
7483131,664,conjunctivitis,enlarged,disease_treat_procedure
7483515,1048,conjunctivitis,tracheitis,disease_disease
7483526,1059,encephalitis,vasculitis,disease_disease
7483533,1066,conjunctivitis,rhinitis,disease_disease
7483544,1077,conjunctivitis,pneumonia,disease_disease
7483549,1082,encephalitis,vasculitis,disease_disease
7483593,1126,nasal discharge,pancreas,symptom_disease
7483596,1129,discharge,pancreas,symptom_disease
7483601,1134,polydipsia,pancreas,symptom_disease
7483708,1241,meningoencephalitis,splenitis,disease_disease
7483710,1243,meningoencephalitis,splenitis,disease_disease
7483726,1259,meningoencephalitis,splenitis,disease_disease
7483748,1281,infiltration,enterocytes,treat_procedure_gene
7483919,1452,encephalomyelitis,neurological disease,disease_disease
7483924,1457,encephalomyelitis,disease,disease_disease
7483969,1502,cord,encephalomyelitis,disease_disease
7483970,1503,spinal cord,encephalomyelitis,disease_disease
7483977,1510,spinal cord,encephalomyelitis,disease_disease
7483986,1519,cord,encephalomyelitis,disease_disease
7483989,1522,brain,encephalomyelitis,disease_disease
7484002,1535,brain,encephalomyelitis,disease_disease
7484356,207,coryza,acute disease,disease_disease
7484378,229,coryza,acute respiratory disease,disease_disease
7484387,238,coryza,disease,disease_disease
7484389,240,coryza,respiratory disease,disease_disease
7484630,481,detection,serum,treat_procedure_gene
7484690,541,comb,infection,treat_procedure_disease
7486919,89,anemia,infestation,disease_disease
7487009,179,pneumonia,lung,disease_disease
7488110,1280,infection,detected,disease_treat_procedure
7489450,1315,virus,virus,disease_disease
7490141,656,all,detected,gene_treat_procedure
7491368,1883,unclassified coronaviruses,respiratory disease,disease_disease
7491371,1886,unclassified coronaviruses,disease,disease_disease
7491372,1887,coronaviruses,respiratory disease,disease_disease
7491378,1893,coronaviruses,disease,disease_disease
7491631,2146,clearance,microglia,treat_procedure_gene
7491649,2164,clearance,expression,treat_procedure_treat_procedure
7495256,1927,n,human immunodeficiency virus,treat_procedure_disease
7495261,1932,n,immunodeficiency virus,treat_procedure_disease
7495427,2098,protein,cytoplasm,gene_gene
7496085,460,expression,hepatitis virus,treat_procedure_disease
7496260,635,dysfunction,infection,disease_disease
7496269,644,dysfunction,infection,disease_disease
7497639,2014,immunosuppression,infection,disease_disease
7497641,2016,immunosuppression,infection,disease_disease
7497897,27,vaccination,stimulation,treat_procedure_treat_procedure
7497908,38,immunosuppression,disease,disease_disease
7498224,354,immunosuppression,fowlpox,disease_disease
7499122,1252,poxvirus,avipoxviruses,disease_disease
7499128,1258,poxvirus,avipoxviruses,disease_disease
7499134,1264,poxvirus,avipoxviruses,disease_disease
7503496,2927,presence,presence,treat_procedure_treat_procedure
7503500,2931,presence,presence,treat_procedure_treat_procedure
7504034,3465,acute infection,lymphocytic choriomeningitis virus,disease_disease
7504245,3676,latent virus,detected,disease_treat_procedure
7504251,3682,virus,detected,disease_treat_procedure
7504707,410,presence,infection,treat_procedure_disease
7504720,423,presence,infection,treat_procedure_disease
7505671,1374,silicosis,diffuse parenchymal lung disease,disease_disease
7505677,1380,silicosis,lung disease,disease_disease
7505698,1401,silicosis,chronic lung disease,disease_disease
7506049,1752,acute infection,influenza virus,disease_disease
7507928,93,infection,treatment,disease_treat_procedure
7508442,607,aseptic meningitis,enterovirus,disease_disease
7508462,627,chronic infection,cirrhosis,disease_disease
7508476,641,fever,illness,symptom_symptom
7508481,646,infection,cirrhosis,disease_disease
7508493,658,fever,illness,symptom_symptom
7508592,757,n,primary infection,treat_procedure_disease
7508594,759,n,infection,treat_procedure_disease
7508595,760,virus,infection,disease_disease
7508598,763,virus,primary infection,disease_disease
7508637,802,diarrhea,encephalitis,symptom_disease
7509897,492,he,impact,disease_gene
7511990,1075,virion,genome,gene_gene
7512581,1666,diarrhea,infection,symptom_disease
7513963,604,virus,impact,disease_gene
7513969,610,virus,impact,disease_gene
7513990,631,virus,infection,disease_disease
7514136,777,virus,cage,disease_gene
7514138,779,virus,cage,disease_gene
7515501,572,ortholog,liver,gene_disease
7515551,622,ortholog,liver,gene_disease
7517249,477,polyomavirus,detected,disease_treat_procedure
7517564,792,virus,immunosuppression,disease_disease
7517726,954,infection,rare,disease_gene
7518650,1878,infection,hepatic disease,disease_disease
7518651,1879,infection,progressive disease,disease_disease
7518652,1880,infection,disease,disease_disease
7518872,2100,lymphoid hyperplasia,glomerulonephritis,disease_disease
7518952,2180,type,inoculation,gene_treat_procedure
7519164,2392,inoculation,infection,treat_procedure_disease
7519168,2396,virus,dam,disease_gene
7519305,2533,infection,hydrocephalus,disease_disease
7519333,2561,isolation,virus,treat_procedure_disease
7519448,10,infection,liver disease,disease_disease
7519458,20,lymphoid depletion,thymus,disease_disease
7520477,1039,infection,disease,disease_disease
7520484,1046,infection,disease,disease_disease
7520560,1122,infection,interstitial pneumonia,disease_disease
7520561,1123,infection,interstitial pneumonia,disease_disease
7520568,1130,infection,pneumonia,disease_disease
7520571,1133,infection,pneumonia,disease_disease
7520573,1135,inoculation,rhinitis,treat_procedure_disease
7520956,1518,diarrhoea,clinical syndrome,symptom_disease
7521021,1583,diarrhoea,syndrome,symptom_disease
7521050,1612,diarrhoea,small intestine,symptom_disease
7521666,2228,virus,infectious,disease_disease
7521833,34,disease,rare,disease_gene
7521897,98,persistent infection,demyelinating disease,disease_disease
7521907,108,infection,demyelinating disease,disease_disease
7521964,165,meningitis,poliomyelitis,disease_disease
7522065,266,infection,encephalitis,disease_disease
7522256,457,virus,trade,disease_gene
7522687,888,canine distemper virus,rinderpest virus,disease_disease
7522691,892,canine distemper virus,rinderpest virus,disease_disease
7522877,1078,virus,virus,disease_disease
7522888,1089,virus,virus,disease_disease
7523137,1338,bat,virus,gene_disease
7523394,188,congenital rubella syndrome,vaccination,disease_treat_procedure
7523396,190,rubella syndrome,vaccination,disease_treat_procedure
7523405,199,rubella syndrome,vaccination,disease_treat_procedure
7523407,201,rubella syndrome,vaccination,disease_treat_procedure
7523415,209,congenital rubella syndrome,vaccination,disease_treat_procedure
7523421,215,congenital rubella syndrome,vaccination,disease_treat_procedure
7523422,216,rubella syndrome,vaccination,disease_treat_procedure
7523423,217,congenital rubella syndrome,vaccination,disease_treat_procedure
7523621,415,papillomaviruses,infection,disease_disease
7523930,724,viremia,infection,disease_disease
7524036,830,virus,infection,disease_disease
7524108,902,encephalitis,measles,disease_disease
7524109,903,encephalitis,measles,disease_disease
7524110,904,encephalitis,measles,disease_disease
7524139,933,encephalitis,testis,disease_disease
7524216,1010,antibody,viremia,gene_disease
7524217,1011,antibody,viremia,gene_disease
7524292,1086,virus,cell type,disease_gene
7524332,1126,viral genome,cell,gene_gene
7524361,1155,genome,cell,gene_gene
7524368,1162,viral genome,cell,gene_gene
7524382,1176,genome,cell,gene_gene
7524385,1179,viral genome,cell,gene_gene
7524388,1182,genome,cell,gene_gene
7524755,88,measles,infection,disease_disease
7524837,170,rash,virus infection,symptom_disease
7524851,184,infiltration,measles,treat_procedure_disease
7524919,252,persistent infection,pancreas,disease_disease
7524955,288,dilatation,measles,treat_procedure_disease
7524957,290,damage,damage,gene_gene
7524965,298,infection,elevation,disease_treat_procedure
7525053,386,expression,destruction,treat_procedure_treat_procedure
7527001,2334,disease,symptom,disease_symptom
7527101,2434,disease,symptom,disease_symptom
7528753,1109,active immunization,inoculation,treat_procedure_treat_procedure
7528758,1114,immunization,inoculation,treat_procedure_treat_procedure
7530346,2702,immunodeficiency disease,lymphadenopathy,disease_disease
7530687,146,virus,latent infection,disease_disease
7531248,707,retrovirus,genome,disease_gene
7536283,1398,bronchopneumonia,disease,disease_disease
7537053,2168,interstitial pneumonia,necrosis of liver,disease_disease
7537057,2172,pneumonia,necrosis of liver,disease_disease
7537061,2176,pneumonia,necrosis of liver,disease_disease
7537062,2177,interstitial pneumonia,necrosis of liver,disease_disease
7537247,2362,infection,infection,disease_disease
7537248,2363,persistent infection,salivary gland,disease_disease
7537312,2427,infection,persistent infection,disease_disease
7539762,1354,lymphadenitis,conjunctiva,disease_disease
7539763,1355,lymphadenitis,conjunctiva,disease_disease
7542719,2204,fever,acute respiratory distress syndrome,symptom_disease
7544188,3673,elevation,serum,treat_procedure_gene
7544305,3790,infection,clearance,disease_treat_procedure
7544324,3809,infection,clearance,disease_treat_procedure
7544605,256,inoculation,infection,treat_procedure_disease
7547056,742,small intestine,tube,disease_gene
7547068,754,small intestine,filament,disease_gene
7548450,2136,cryptococcosis,dermatitis,disease_disease
7548580,2266,conjunctivitis,discharge,disease_symptom
7549711,224,toxoplasma encephalitis,meninges,disease_disease
7549945,458,flea,louse infestation,disease_disease
7550223,736,dermatitis,erythema,disease_disease
7550227,740,dermatitis,erythema,disease_disease
7553459,1644,n,not,treat_procedure_gene
7553937,452,colon,cecum,disease_treat_procedure
7553938,453,colon,cecum,disease_treat_procedure
7554033,548,cecum,cecum,treat_procedure_treat_procedure
7554582,1097,neutrophil,presence,gene_treat_procedure
7554592,1107,neutrophil,presence,gene_treat_procedure
7554697,1212,diet,fiber,treat_procedure_species
7555623,572,abscess,cyst,disease_disease
7555627,576,abscess,cyst,disease_disease
7557059,2008,infection,infection,disease_disease
7557658,149,vibrio,typhlitis,disease_disease
7558135,626,antibody,detection,gene_treat_procedure
7558666,1157,disease,neck,disease_gene
7559011,1502,disease,watery diarrhea,disease_symptom
7559020,1511,disease,diarrhea,disease_symptom
7559243,1734,infection,ligation,disease_treat_procedure
7559282,1773,liver,enlarged,disease_treat_procedure
7559822,2313,disease,encephalomyelitis,disease_disease
7559826,2317,disease,encephalomyelitis,disease_disease
7559828,2319,disease,infectious encephalomyelitis,disease_disease
7559829,2320,disease,infectious encephalomyelitis,disease_disease
7560056,176,removal,treatment,treat_procedure_treat_procedure
7560057,177,lens,treatment,disease_treat_procedure
7560659,779,dermatophytosis,disease,disease_disease
7561357,1477,n,administration,treat_procedure_treat_procedure
7561360,1480,n,trichobezoar,treat_procedure_disease
7561664,1784,disease,trait,disease_gene
7562656,955,colony,chronic conjunctivitis,gene_disease
7562902,1201,glaucoma,cornea,disease_disease
7562924,1223,glaucoma,cornea,disease_disease
7562927,1226,glaucoma,prosthesis,disease_treat_procedure
7562932,1231,glaucoma,intraocular pressure,disease_disease
7562975,1274,glaucoma,intraocular pressure,disease_disease
7563258,1557,blindness,iris,disease_gene
7563297,1596,abscess,drainage of abscess,disease_treat_procedure
7563321,1620,abscess,extracted,disease_treat_procedure
7563365,1664,abscess,drainage,disease_symptom
7563386,1685,presence,drainage,treat_procedure_symptom
7564069,53,diarrhoea,disease,symptom_disease
7564351,335,recruitment,autophagosome membrane,disease_gene
7566156,5,retina,open,disease_treat_procedure
7566913,762,excision,hydrocephalus,treat_procedure_disease
7569808,1582,disease,overcorrection,disease_treat_procedure
7569895,1669,pleocytosis,meningitis,disease_disease
7569896,1670,pleocytosis,bacterial meningitis,disease_disease
7570153,1927,pleocytosis,meningoencephalitis,disease_disease
7570242,53,pleocytosis,angiostrongylosis,disease_disease
7570271,82,pleocytosis,angiostrongylosis,disease_disease
7572309,2120,disorder,disease,disease_disease
7573247,3058,meningitis,ependymitis,disease_disease
7573291,3102,meningitis,ependymitis,disease_disease
7573295,3106,meningitis,ependymitis,disease_disease
7573296,3107,meningitis,ependymitis,disease_disease
7573311,3122,meningitis,ependymitis,disease_disease
7573314,3125,meningitis,ependymitis,disease_disease
7573405,15,rabies,zoonotic disease,disease_disease
7573415,25,rabies,disease,disease_disease
7573498,108,disease,ataxia,disease_disease
