,Unnamed: 0.1,subject,object,new_relation
28634244,922,he,stress incontinence,disease_disease
28636968,491,type,mass,gene_gene
28637208,731,she,excision,gene_treat_procedure
28637298,821,she,drainage,gene_symptom
28637560,1083,cystectomy,treatment,treat_procedure_treat_procedure
28638006,444,syndrome,rare,disease_gene
28638060,498,syndrome,genetic,disease_treat_procedure
28638187,625,genetic counseling,discussion,treat_procedure_treat_procedure
28638313,751,genetic counseling,discussion,treat_procedure_treat_procedure
28638669,1107,pain,symptom,symptom_symptom
28638680,1118,pain,main presenting symptom,symptom_symptom
28639666,780,overlap,kinesin family member 6,treat_procedure_gene
28641096,364,laparoscopic nephrectomy,coagulation,treat_procedure_treat_procedure
28641101,369,nephrectomy,coagulation,treat_procedure_treat_procedure
28641138,406,partial nephrectomy,coagulation,treat_procedure_treat_procedure
28641525,793,disease,lithotripsy,disease_treat_procedure
28641533,801,fever,ureteral obstruction,symptom_disease
28641534,802,fever,ureteral obstruction,symptom_disease
28641568,836,injection,incontinence,treat_procedure_disease
28641576,844,injection,incontinence,treat_procedure_disease
28641765,1033,adrenalectomy,syndrome,treat_procedure_disease
28641771,1039,adrenalectomy,treatment,treat_procedure_treat_procedure
28641979,55,clearance,procedure,treat_procedure_treat_procedure
28641987,63,surgery,intervention,treat_procedure_treat_procedure
28642019,95,surgery,intervention,treat_procedure_treat_procedure
28642648,724,treatment,16,treat_procedure_gene
28642662,738,radiation,radiation cystitis,treat_procedure_disease
28642753,829,cystitis,radiotherapy,disease_treat_procedure
28642756,832,cystitis,radiotherapy,disease_treat_procedure
28643506,362,varicocelectomy,treatment,treat_procedure_treat_procedure
28643584,440,embolization,treatment,treat_procedure_treat_procedure
28643607,463,embolization,treatment,treat_procedure_treat_procedure
28643619,475,embolization,treatment,treat_procedure_treat_procedure
28643717,573,cyst,resection,disease_treat_procedure
28644109,965,urethra,rare disorder,disease_disease
28644115,971,urethra,disorder,disease_disease
28644182,1038,urethra,disorder,disease_disease
28644194,1050,urethra,rare disorder,disease_disease
28647471,1429,dysfunction,find,disease_gene
28647486,1444,dysfunction,find,disease_gene
28653713,725,delivery,colon,treat_procedure_disease
28656984,1619,protein,extracted,gene_treat_procedure
28658286,474,prophylactic treatment,intervention,treat_procedure_treat_procedure
28659731,994,virus,u,disease_disease
28659739,1002,virus,u,disease_disease
28660088,1351,viral infection,animal,disease_species
28660244,133,viral disease,livestock,disease_species
28660661,550,virus,livestock,disease_species
28661337,1226,consumption,rhabdoviridae,disease_disease
28664341,364,virus,virus infection,disease_disease
28664342,365,virus,latent virus infection,disease_disease
28665134,1157,cell,virion,gene_gene
28665714,1737,virus,virus,disease_disease
28665718,1741,virus,virus,disease_disease
28665732,1755,virus,virus,disease_disease
28665741,1764,virus,virus,disease_disease
28665786,1809,persistent infection,pig,disease_gene
28666008,178,virus,face,disease_disease
28666009,179,virus,face,disease_disease
28666322,492,chromosome,gene,gene_gene
28666323,493,chromosome 12,gene,gene_gene
28666561,731,disease,antibody,disease_gene
28667760,7,virus,ganglion,disease_disease
28667781,28,cornea,infection,disease_disease
28667812,59,virus,brain,disease_disease
28667962,209,virus,mouse,disease_gene
28667991,238,virus,mouse,disease_gene
28668390,637,virus,virus,disease_disease
28668835,1082,fluctuation,body,symptom_gene
28669045,1292,type,scrapie,gene_disease
28669053,1300,type,scrapie,gene_disease
28670110,788,step,cloning,gene_gene
28670640,1318,recombinant virus,antibody,disease_gene
28670645,1323,virus,antibody,disease_gene
28671412,2090,application,treatment,treat_procedure_treat_procedure
28672564,1119,l,virus,disease_disease
28672761,5,damage,brain,gene_disease
28673142,386,virus,paramyxovirus,disease_disease
28673709,953,infection,disease,disease_disease
28673747,991,orbiviruses,set,disease_gene
28673785,1029,orbiviruses,set,disease_gene
28674256,1500,influenza,respiratory infection,disease_disease
28674261,1505,influenza,infection,disease_disease
28675032,379,fish,infection,gene_disease
28675056,403,infection,virus,disease_disease
28675059,406,infection,virus,disease_disease
28675239,586,virus,disease,disease_disease
28675251,598,virus,disease,disease_disease
28676421,487,oxytocin,lobe,gene_gene
28678131,2197,lactoferrin,human milk,gene_gene
28678205,2271,lactoferrin,enterocytes,gene_gene
28678221,2287,lactoferrin,enterocytes,gene_gene
28679175,45,virus,trachea,disease_disease
28679182,52,virus,trachea,disease_disease
28683068,600,u,consumption,disease_disease
28685119,775,infection,respiratory tract disease,disease_disease
28685192,848,infection,virus,disease_disease
28686289,1945,infection,dengue virus,disease_disease
28686911,309,infection,detected,disease_treat_procedure
28687181,579,virus,disease,disease_disease
28687700,1098,antibody,illness,gene_symptom
28687707,1105,antibody,illness,gene_symptom
28687708,1106,antibody,infection,gene_disease
28689786,382,lung transplantation,pneumonia,treat_procedure_disease
28689802,398,lung transplantation,pneumonia,treat_procedure_disease
28689803,399,lung transplantation,pneumonia,treat_procedure_disease
28689806,402,lung transplantation,pneumonia,treat_procedure_disease
28689807,403,lung transplantation,idiopathic interstitial pneumonia,treat_procedure_disease
28689812,408,lung transplantation,interstitial pneumonia,treat_procedure_disease
28689822,418,lung transplantation,idiopathic interstitial pneumonia,treat_procedure_disease
28689827,423,lung transplantation,interstitial pneumonia,treat_procedure_disease
28689829,425,lung transplantation,interstitial pneumonia,treat_procedure_disease
28689830,426,lung transplantation,interstitial pneumonia,treat_procedure_disease
28689832,428,lung transplantation,idiopathic interstitial pneumonia,treat_procedure_disease
28689839,435,lung transplantation,idiopathic interstitial pneumonia,treat_procedure_disease
28690804,342,matrix,show,treat_procedure_species
28691284,822,imbalance,sin,symptom_gene
28691333,871,plague,disease,disease_disease
28691347,885,plague,disease,disease_disease
28691418,956,burning,plague,symptom_disease
28691676,1214,detection,serum,treat_procedure_gene
28691677,1215,detection,virus,treat_procedure_disease
28691679,1217,detection,virus,treat_procedure_disease
28695558,332,virus,betacoronavirus,disease_disease
28697532,147,delivery,stomach,treat_procedure_disease
28698100,715,capsule,large,gene_gene
28706318,992,treatment,u,treat_procedure_disease
28706436,1110,infection,viremia,disease_disease
28707400,110,expression,lung,treat_procedure_disease
28708493,1203,virus,salivary gland,disease_disease
28714112,1295,delivery,treatment,treat_procedure_treat_procedure
28714273,1456,revision,tuberculosis,treat_procedure_disease
28716062,1389,presence,luteoviruses,treat_procedure_disease
28716225,1552,presence,luteoviruses,treat_procedure_disease
28717340,535,p51,p66,gene_gene
28718897,668,infection,systemic infection,disease_disease
28718943,714,infection,infection,disease_disease
28719498,1269,expression,adenovirus,treat_procedure_disease
28719499,1270,infection,adenovirus,disease_disease
28719501,1272,infection,expression,disease_treat_procedure
28719540,1311,infection,expression,disease_treat_procedure
28719545,1316,infection,expression,disease_treat_procedure
28719552,1323,expression,reduction,treat_procedure_treat_procedure
28719752,1523,regression,presence,disease_treat_procedure
28719764,1535,injection,regression,treat_procedure_disease
28723461,629,polypeptide,cleaved,gene_gene
28724556,1724,infection,reduction,disease_treat_procedure
28727003,1827,fusion,cellular membrane,treat_procedure_gene
28728591,1300,infection,induction,disease_treat_procedure
28728592,1301,infection,induction,disease_treat_procedure
28728594,1303,infection,induction,disease_treat_procedure
28728598,1307,infection,induction,disease_treat_procedure
28728881,1590,cell,arrested,gene_disease
28731742,268,diarrhea,fever,symptom_symptom
28731911,437,presence,shigellosis,treat_procedure_disease
28732414,940,coagulopathy,guidance,disease_treat_procedure
28732433,959,thrombocytopenia,coagulopathy,disease_disease
28732436,962,thrombocytopenia,coagulopathy,disease_disease
28732439,965,thrombocytopenia,coagulopathy,disease_disease
28733308,747,cough,fever,symptom_symptom
28736421,196,infection,treatment,disease_treat_procedure
28736423,198,infection,treatment,disease_treat_procedure
28736429,204,infection,treatment,disease_treat_procedure
28736430,205,infection,treatment,disease_treat_procedure
28736432,207,infection,treatment,disease_treat_procedure
28736433,208,infection,treatment,disease_treat_procedure
28736437,212,infection,treatment,disease_treat_procedure
28736439,214,infection,treatment,disease_treat_procedure
28736514,289,envelope,membrane,gene_gene
28736515,290,envelope,plasma membrane,gene_gene
28736516,291,envelope,plasma membrane,gene_gene
28736517,292,envelope,membrane,gene_gene
28737913,1688,infection,influenza virus,disease_disease
28740313,16,stimulation,severe infection,treat_procedure_disease
28740319,22,stimulation,severe infection,treat_procedure_disease
28740450,153,lymphopenia,finding,disease_symptom
28740668,371,lymphopenia,finding,disease_symptom
28742041,54,procedure,hip disarticulation,treat_procedure_treat_procedure
28743455,1468,virus,condition,disease_disease
28744811,1334,expression,cardiovascular disease,treat_procedure_disease
28744835,1358,expression,disease,treat_procedure_disease
28744837,1360,expression,disease,treat_procedure_disease
28744843,1366,expression,cardiovascular disease,treat_procedure_disease
28745832,627,corticosteroid therapy,intubation,treat_procedure_treat_procedure
28745836,631,therapy,intubation,treat_procedure_treat_procedure
28747824,1550,infection,stroke,disease_disease
28748156,1882,isolation,procedure,treat_procedure_treat_procedure
28748328,2054,isolation,autologous hematopoietic stem cell transplantation,treat_procedure_treat_procedure
28748397,2123,isolation,autologous stem cell transplantation,treat_procedure_treat_procedure
28748428,2154,isolation,autologous hematopoietic stem cell transplantation,treat_procedure_treat_procedure
28748451,2177,isolation,hematopoietic stem cell transplantation,treat_procedure_treat_procedure
28748531,2257,autologous hematopoietic stem cell transplantation,cytomegalovirus infection,treat_procedure_disease
28748566,2292,isolation,hematopoietic stem cell transplantation,treat_procedure_treat_procedure
28748582,2308,isolation,transplantation,treat_procedure_treat_procedure
28748673,2399,isolation,stem cell transplantation,treat_procedure_treat_procedure
28748715,2441,isolation,autologous stem cell transplantation,treat_procedure_treat_procedure
28748717,2443,isolation,stem cell transplantation,treat_procedure_treat_procedure
28748853,2579,bite,gas,gene_gene
28748865,2591,bite,gas,gene_gene
28749164,152,crop,cecum,gene_treat_procedure
28752347,1337,aim,application,gene_treat_procedure
28755397,547,protein,virion,gene_gene
28756538,1688,mechanoreceptors,nucleus,gene_gene
28757678,858,presence,peptide,treat_procedure_gene
28757786,966,presence,band,treat_procedure_gene
28758422,1602,therapy,therapy,treat_procedure_treat_procedure
28758924,158,disease,coronavirus,disease_disease
28758925,159,disease,coronavirus,disease_disease
28760996,339,fever,malaise,symptom_symptom
28760998,341,fever,vomiting,symptom_symptom
28760999,342,fever,malaise,symptom_symptom
28761000,343,fever,pain,symptom_symptom
28761002,345,fever,pain,symptom_symptom
28761007,350,fever,abdominal pain,symptom_symptom
28761009,352,fever,pain,symptom_symptom
28761014,357,fever,abdominal pain,symptom_symptom
28761015,358,fever,vomiting,symptom_symptom
28761018,361,fever,cough,symptom_symptom
28761022,365,fever,cough,symptom_symptom
28761023,366,fever,cough,symptom_symptom
28761025,368,fever,abdominal pain,symptom_symptom
28761027,370,fever,vomiting,symptom_symptom
28761029,372,fever,malaise,symptom_symptom
28761944,1287,condition,presence,disease_treat_procedure
28763799,641,endemic disease,immunization,disease_treat_procedure
28763801,643,disease,immunization,disease_treat_procedure
28764998,259,delivery,release,treat_procedure_treat_procedure
28765143,404,core,simple,gene_gene
28766248,1509,inclusion,end,gene_gene
28766330,1,change,inclusion,treat_procedure_gene
28767762,1433,treatment,change,treat_procedure_treat_procedure
28767880,96,presence,symptom,treat_procedure_symptom
28768253,469,diarrhea,nausea,symptom_symptom
28768867,188,mouse hepatitis virus,transmissible gastroenteritis virus,disease_disease
28771011,536,presence,u,treat_procedure_disease
28773019,230,he,cough,disease_symptom
28774014,137,cavity,infection,disease_disease
28774352,475,presence,ribosome,treat_procedure_gene
28776061,435,change,change,treat_procedure_treat_procedure
28776631,1005,u,u,disease_disease
28781066,1989,he,sedation,disease_treat_procedure
28784720,1394,fuse,viral glycoprotein,gene_gene
28784721,1395,fuse,viral glycoprotein,gene_gene
28784726,1400,fuse,transmembrane glycoprotein,gene_gene
28787358,234,presence,spermatophores,treat_procedure_gene
28792940,133,respiratory acidosis,metabolic alkalosis,disease_disease
28792941,134,respiratory acidosis,alkalosis,disease_disease
28793294,487,virus,parainfluenza virus,disease_disease
28793342,535,middle ear infection,coinfection,disease_disease
28793347,540,acute middle ear infection,coinfection,disease_disease
28793388,581,ear infection,coinfection,disease_disease
28793635,828,coinfection,middle ear,disease_disease
28797783,2275,infection,dengue virus,disease_disease
28798891,694,infection,encephalomyocarditis virus,disease_disease
28799534,1337,coronavirus,coronavirus,disease_disease
28799536,1339,coronavirus,coronavirus,disease_disease
28799544,1347,coronavirus,coronavirus,disease_disease
28802027,1227,coinfection,influenza,disease_disease
28803229,440,virus,influenza virus,disease_disease
28804875,79,men,hypogonadism,gene_disease
28805126,330,change,mass,treat_procedure_gene
28805867,1071,infection,organ donation,disease_treat_procedure
28806856,836,he,creation,disease_treat_procedure
28807705,1685,zoonosis,zoonosis,disease_disease
28813089,800,genetic material,extracted,gene_treat_procedure
28813208,919,genetic material,extracted,gene_treat_procedure
28813725,1436,application,type,treat_procedure_gene
28813728,1439,application,detected,treat_procedure_treat_procedure
28813729,1440,application,type,treat_procedure_gene
28813732,1443,application,detected,treat_procedure_treat_procedure
28813735,1446,application,type,treat_procedure_gene
28813740,1451,application,detected,treat_procedure_treat_procedure
28814779,194,rest,discussion,gene_treat_procedure
28816506,6,nidoviruses,ii,disease_gene
28816515,15,toroviruses,coronaviruses,disease_disease
28816518,18,toroviruses,coronaviruses,disease_disease
28816731,231,coronaviruses,set,disease_gene
28816959,459,toroviruses,arteriviruses,disease_disease
28817027,527,arteriviruses,protein,disease_gene
28818367,432,ventricular hypertrophy,ligation,disease_treat_procedure
28820315,2380,bronchiectasis,emphysema,disease_disease
28821117,394,u,coronaviruses,disease_disease
28821120,397,u,coronaviruses,disease_disease
28821251,528,protein,cleaved,gene_gene
28822909,684,core,disease,gene_disease
28822912,687,core,disease,gene_disease
28823002,777,core,hepatocytes,gene_gene
28823014,789,core,hepatocytes,gene_gene
28823019,794,core,hepatocytes,gene_gene
28823025,800,core,hepatocytes,gene_gene
28823078,853,core,cytoplasmic domain,gene_gene
28823526,1301,core,expression,gene_treat_procedure
28823527,1302,core,expression,gene_treat_procedure
28823999,1774,damage,fever,gene_symptom
28825270,1141,presence,virus,treat_procedure_disease
28825272,1143,presence,virus,treat_procedure_disease
28825296,1167,infection,consumption,disease_disease
28826164,2035,expression,protein,treat_procedure_gene
28826809,371,quarantine,isolation,treat_procedure_treat_procedure
28827331,893,u,application,disease_treat_procedure
28830177,1187,demyelinating polyneuropathy,quadriparesis,disease_symptom
28830291,1301,virus,orthopneumovirus,disease_disease
28830363,1373,encephalitis,status epilepticus,disease_disease
28830372,1382,encephalitis,apnea,disease_symptom
28830375,1385,encephalitis,central apnea,disease_disease
28830376,1386,encephalitis,apnea,disease_symptom
28830378,1388,encephalitis,status epilepticus,disease_disease
28830381,1391,encephalitis,central apnea,disease_disease
28832338,3348,acidity,endosomes,symptom_gene
28832614,113,aim,neonatal diarrhea,gene_disease
28832622,121,aim,diarrhea,gene_symptom
28849027,576,damage,protein,gene_gene
28851715,584,influenza,stabilization,disease_treat_procedure
28851716,585,influenza,stabilization,disease_treat_procedure
28851972,841,u,finding,disease_symptom
28853146,1116,antibody,tip,gene_gene
28853174,1144,antibody,tip,gene_gene
28855279,1934,fate,dectin 1,gene_gene
28855282,1937,fate,dectin 1,gene_gene
28855738,92,virus,infectious,disease_disease
28856146,500,caesarean delivery,epidural anaesthesia,treat_procedure_treat_procedure
28859286,542,he,neuromyopathy,disease_disease
28860009,1265,cell,type,gene_gene
28860032,1288,cell,type,gene_gene
28863903,1771,treatment,antibody,treat_procedure_gene
28864317,243,intracellular membrane,mb,gene_disease
28864374,300,end,membrane,gene_gene
28864614,540,band,treatment,gene_treat_procedure
28865393,1319,protein,p72,gene_gene
28865664,22,plan,bird flu,disease_disease
28866353,711,venous thromboembolism,lobe,disease_gene
28866507,865,respiratory tract infection,impact,disease_gene
28866599,957,infection,influenza virus,disease_disease
28866815,1173,radiation,chemotherapy,treat_procedure_treat_procedure
28866857,1215,radiation,chemotherapy,treat_procedure_treat_procedure
28866866,1224,radiation,chemotherapy,treat_procedure_treat_procedure
28866881,1239,radiation,chemotherapy,treat_procedure_treat_procedure
28873107,864,surgical intervention,treatment,treat_procedure_treat_procedure
28873117,874,intervention,treatment,treat_procedure_treat_procedure
28873133,890,early intervention,treatment,treat_procedure_treat_procedure
28874058,1815,rash,rash,symptom_symptom
28874136,1893,abdominal tenderness,rash,symptom_symptom
28874220,1977,tenderness,rash,symptom_symptom
28875392,851,fever,fatigue,symptom_symptom
28876030,1489,pain,nausea,symptom_symptom
28876031,1490,pain,nausea,symptom_symptom
28876032,1491,abdominal pain,nausea,symptom_symptom
28876035,1494,abdominal pain,nausea,symptom_symptom
28876037,1496,pain,nausea,symptom_symptom
28876038,1497,abdominal pain,nausea,symptom_symptom
28876040,1499,abdominal pain,nausea,symptom_symptom
28876041,1500,pain,nausea,symptom_symptom
28876044,1503,pain,nausea,symptom_symptom
28876046,1505,pain,nausea,symptom_symptom
28876047,1506,abdominal pain,nausea,symptom_symptom
28876048,1507,abdominal pain,nausea,symptom_symptom
28876052,1511,pain,nausea,symptom_symptom
28876057,1516,abdominal pain,nausea,symptom_symptom
28876059,1518,pain,nausea,symptom_symptom
28876060,1519,abdominal pain,nausea,symptom_symptom
28877579,720,wash,detected,gene_treat_procedure
28880619,1653,syndrome,dengue virus,disease_disease
28881173,437,renal replacement therapy,replacement,treat_procedure_treat_procedure
28881196,460,replacement therapy,replacement,treat_procedure_treat_procedure
28881245,509,continuous renal replacement therapy,replacement,treat_procedure_treat_procedure
28883229,97,virus,detected,disease_treat_procedure
28884858,345,consumption,tea,disease_treat_procedure
28885791,1278,drug,vascular endothelial growth factor receptor 2,drug_gene
28886558,751,therapy,anemia,treat_procedure_disease
28887239,1432,expression,nucleus,treat_procedure_gene
28888016,364,syndrome,sex,disease_gene
28890029,2377,expression,lymphopenia,treat_procedure_disease
28893140,78,syndrome,infection,disease_disease
28893146,84,syndrome,viral infection,disease_disease
28893813,751,virus,detected,disease_treat_procedure
28895969,326,protein,cell attachment,gene_gene
28898538,2895,division,men,treat_procedure_gene
28901119,207,prevention,treatment,treat_procedure_treat_procedure
28901404,492,toll,tuberculosis,gene_disease
28901426,514,toll,tuberculosis,gene_disease
28901427,515,toll,tuberculosis,gene_disease
28902039,1127,canine distemper virus,feline calicivirus,disease_disease
28904100,707,disease,plague,disease_disease
28906626,103,thrombocytopenia,fever,disease_symptom
28906636,113,thrombocytopenia,fever,disease_symptom
28906663,140,delivery,delivery,treat_procedure_treat_procedure
28906664,141,delivery,platelet transfusion,treat_procedure_treat_procedure
28906673,150,cesarean delivery,delivery,treat_procedure_treat_procedure
28906703,180,delivery,cesarean delivery,treat_procedure_treat_procedure
28906707,184,cesarean delivery,platelet transfusion,treat_procedure_treat_procedure
28906733,210,cesarean delivery,cesarean delivery,treat_procedure_treat_procedure
28906822,299,general anesthesia,procedure,treat_procedure_treat_procedure
28906829,306,anesthesia,procedure,symptom_treat_procedure
28908425,1902,virus,detected,disease_treat_procedure
28908445,1922,virus,brain,disease_disease
28909984,1357,disease,bacterial pneumonia,disease_disease
28909992,1365,disease,pneumonia,disease_disease
28910471,431,discharge,cornea,symptom_disease
28910476,436,hyperemia,cornea,disease_disease
28910519,479,he,sneeze,disease_symptom
28911264,49,disease,rare,disease_gene
28913240,2025,air,mask,gene_gene
28913453,2238,air,air,gene_gene
28913488,2273,air,tube,gene_gene
28915018,771,fever,cough,symptom_symptom
28915356,1109,virus,detected,disease_treat_procedure
28917099,989,gene,viral infection,gene_disease
28917106,996,gene,infection,gene_disease
28917318,1208,virus,infection,disease_disease
28921210,265,wheezing,asthma,symptom_disease
28921223,278,wheezing,asthma,symptom_disease
28921874,929,lung disease,disease,disease_disease
28922106,1161,cough,dyspnea,symptom_symptom
28922108,1163,cough,chest pain,symptom_symptom
28922109,1164,cough,wheezing,symptom_symptom
28922586,1641,adenovirus,human metapneumovirus,disease_disease
28922588,1643,adenovirus,metapneumovirus,disease_disease
28922652,1707,airway obstruction,emphysema,disease_disease
28922653,1708,airway obstruction,emphysema,disease_disease
28922657,1712,airway obstruction,emphysema,disease_disease
28922798,1853,virus,pulmonary inflammation,disease_disease
28922815,1870,virus,pulmonary inflammation,disease_disease
28922915,1970,cough,emesis,symptom_symptom
28923333,2388,treatment,infection,treat_procedure_disease
28924122,647,variola,virus,disease_disease
28929194,20,vaccination,removal,treat_procedure_treat_procedure
28930075,901,disease,disease,disease_disease
28932117,841,homologue,best,gene_gene
28932675,1399,homology,pig,gene_gene
28933022,1746,protein,mass,gene_gene
28933788,362,anaphylactic shock,cat,disease_gene
28934301,875,enteritis,bowel disease,disease_disease
28934475,1049,treatment,condition,treat_procedure_disease
28934496,1070,treatment,treatment,treat_procedure_treat_procedure
28934520,1094,treatment,treatment,treat_procedure_treat_procedure
28935918,1098,presence,band,treat_procedure_gene
28936127,1307,damage,acute respiratory distress syndrome,gene_disease
28936132,1312,damage,respiratory distress syndrome,gene_disease
28936509,196,pharyngitis,syndrome,disease_disease
28936551,238,pharyngitis,syndrome,disease_disease
28936614,301,infection,disease,disease_disease
28936638,325,infection,disease,disease_disease
28938382,2069,step,folding,gene_treat_procedure
28939339,325,hematopoietic stem cell transplantation,immunosuppression,treat_procedure_disease
28940550,1536,rash,fever,symptom_symptom
28940553,1539,rash,type,symptom_gene
28941131,90,fever,rash,symptom_symptom
28941484,443,disease,azithromycin,disease_drug
28941548,507,anhidrotic ectodermal dysplasia,immunodeficiency,disease_disease
28941798,757,melioidosis,isolation,disease_treat_procedure
28941829,788,therapy,therapy,treat_procedure_treat_procedure
28941834,793,intravenous therapy,therapy,treat_procedure_treat_procedure
28941984,943,fever,headache,symptom_symptom
28941992,951,fever,vomiting,symptom_symptom
28942000,959,fever,nausea,symptom_symptom
28942011,970,fever,malaise,symptom_symptom
28942016,975,fever,malaise,symptom_symptom
28942017,976,fever,headache,symptom_symptom
28942021,980,fever,vomiting,symptom_symptom
28942026,985,fever,nausea,symptom_symptom
28942355,1314,pain,injection,symptom_treat_procedure
28943366,491,monkeypox virus,virus,disease_disease
28944452,106,macrophage,blood cell,gene_gene
28944466,120,macrophage,red blood cell,gene_gene
28944930,584,cell,neutrophil,gene_gene
28944942,596,lymphocyte,cell type,gene_gene
28949693,581,prevention,detection,treat_procedure_treat_procedure
28949701,589,prevention,detection,treat_procedure_treat_procedure
28951198,54,infection,dyspnea,disease_symptom
28951201,57,infection,illness,disease_symptom
28953302,299,lactoferrin,lysozyme,gene_gene
28953311,308,lactoferrin,lysozyme,gene_gene
28953348,345,lactoferrin,lysozyme,gene_gene
28953350,347,lactoferrin,lysozyme,gene_gene
28953826,823,virus,recombinant virus,disease_disease
28953854,851,virus,virus,disease_disease
28955766,313,infection,influenza virus,disease_disease
28957325,83,infection,interstitial pneumonia,disease_disease
28957329,87,infection,pneumonia,disease_disease
28957354,112,infection,interstitial pneumonia,disease_disease
28957367,125,infection,pneumonia,disease_disease
28958003,761,infection,specie,disease_species
28958136,894,rhinitis,lung,disease_disease
28958142,900,rhinitis,red,disease_gene
28958637,2,virus,presence,disease_treat_procedure
28961318,597,fatigue,malaise,symptom_symptom
28961328,607,fatigue,malaise,symptom_symptom
28961337,616,fatigue,malaise,symptom_symptom
28964958,2572,peptide,restraint,gene_treat_procedure
28968715,1344,serum,antibody,gene_gene
28971039,1061,face,extubation,disease_treat_procedure
28972896,159,she,fever,gene_symptom
28972902,165,fever,cough,symptom_symptom
28972918,181,fever,earache,symptom_symptom
28974897,773,virus,virus,disease_disease
28975740,1616,immunodeficiency virus,retrovirus,disease_disease
28975910,1786,outer envelope,cellular membrane,gene_gene
28975920,1796,envelope,membrane,gene_gene
28975929,1805,outer envelope,membrane,gene_gene
28975931,1807,envelope,cellular membrane,gene_gene
28976732,572,pore,change,gene_treat_procedure
28977233,1073,expression,animal model,treat_procedure_species
28977652,162,virus,detection,disease_treat_procedure
28977653,163,virus,detection,disease_treat_procedure
28977917,427,protein,fat,gene_gene
28977944,454,protein,fat,gene_gene
28979707,269,serum,liver,gene_disease
28980656,1218,virus,cell line,disease_gene
28980803,1365,virus,liver,disease_disease
28980804,1366,virus,brain,disease_disease
28980816,1378,virus,brain,disease_disease
28980819,1381,virus,liver,disease_disease
28980824,1386,virus,liver,disease_disease
28980830,1392,virus,brain,disease_disease
28982676,730,jet,face,gene_disease
28982679,733,jet,mask,gene_gene
28982714,768,impact,mask,gene_gene
28983280,172,infection,infection,disease_disease
28983463,355,infection,infection,disease_disease
28984763,1655,protein,fusion,gene_treat_procedure
28988392,89,mono,co-infection,disease_disease
28988394,91,mono,co-infection,disease_disease
28988729,426,cell,infection,gene_disease
28989001,698,coronavirus,virus,disease_disease
28989123,820,bovine coronavirus,virus,disease_disease
28989147,844,bovine coronavirus,infection,disease_disease
28989225,922,coronavirus,infection,disease_disease
28989624,1321,protein,enzyme complex,gene_gene
28990285,492,guidance,disease,treat_procedure_disease
28991162,1369,cutting,burning,treat_procedure_symptom
28991164,1371,cutting,burning,treat_procedure_symptom
28991169,1376,cutting,burning,treat_procedure_symptom
28991178,1385,cutting,burning,treat_procedure_symptom
28991185,1392,cutting,burning,treat_procedure_symptom
28991187,1394,cutting,burning,treat_procedure_symptom
28992191,475,bronchitis,pneumonia,disease_disease
28992202,486,bronchitis,viral pneumonia,disease_disease
28993461,1745,vaccination,influenza,treat_procedure_disease
28993462,1746,vaccination,influenza,treat_procedure_disease
28993468,1752,vaccination,influenza,treat_procedure_disease
28993472,1756,vaccination,influenza,treat_procedure_disease
28993504,1788,vaccination,influenza,treat_procedure_disease
28993507,1791,vaccination,influenza,treat_procedure_disease
28993508,1792,vaccination,influenza,treat_procedure_disease
28993515,1799,vaccination,influenza,treat_procedure_disease
28994667,396,influenza,infection,disease_disease
28994668,397,influenza,respiratory infection,disease_disease
28994683,412,influenza,respiratory infection,disease_disease
28994688,417,influenza,viral infection,disease_disease
28994689,418,influenza,viral infection,disease_disease
28994691,420,influenza,viral respiratory infection,disease_disease
28994693,422,influenza,infection,disease_disease
28994695,424,influenza,viral respiratory infection,disease_disease
28995085,814,influenza,coronaviruses,disease_disease
28995087,816,avian influenza,coronaviruses,disease_disease
29003172,119,plan,set,disease_gene
29003654,601,procedure,simple,treat_procedure_gene
29007880,711,u,damage,disease_gene
29014560,893,application,viral infection,treat_procedure_disease
29014561,894,application,infection,treat_procedure_disease
29015767,2100,cat,change,gene_treat_procedure
29018043,2237,gingivitis,periodontitis,disease_disease
29018044,2238,necrotizing ulcerative gingivitis,periodontitis,disease_disease
29018045,2239,necrotizing ulcerative gingivitis,periodontitis,disease_disease
29018046,2240,necrotizing ulcerative gingivitis,periodontitis,disease_disease
29018049,2243,ulcerative gingivitis,periodontitis,disease_disease
29018051,2245,ulcerative gingivitis,periodontitis,disease_disease
29018053,2247,gingivitis,periodontitis,disease_disease
29018056,2250,gingivitis,periodontitis,disease_disease
29018059,2253,ulcerative gingivitis,periodontitis,disease_disease
29018060,2254,gingivitis,periodontitis,disease_disease
29018061,2255,necrotizing gingivitis,periodontitis,disease_disease
29018063,2257,necrotizing ulcerative gingivitis,periodontitis,disease_disease
29018073,2267,necrotizing gingivitis,periodontitis,disease_disease
29018077,2271,ulcerative gingivitis,periodontitis,disease_disease
29018084,2278,necrotizing gingivitis,periodontitis,disease_disease
29018089,2283,necrotizing ulcerative gingivitis,periodontitis,disease_disease
29018091,2285,gingivitis,periodontitis,disease_disease
29018093,2287,necrotizing gingivitis,periodontitis,disease_disease
29018097,2291,necrotizing gingivitis,periodontitis,disease_disease
29018101,2295,ulcerative gingivitis,periodontitis,disease_disease
29018942,3136,injection,animal model,treat_procedure_species
29019117,3311,injection,animal model,treat_procedure_species
29019180,3374,injection,animal model,treat_procedure_species
29019267,3461,injection,animal model,treat_procedure_species
29020638,519,infection,therapy,disease_treat_procedure
